Type,Sentence,Grammatical,Set,Critical String,Region Start,Region End
<S_FX>,I know who Daniel spotted and played with Matthew lately,False,No Set,Matthew,42,49
<S_XX>,I know that Daniel spotted Christopher and played with Matthew lately,True,No Set,Matthew,55,62
<S_FG>,I know who Daniel spotted and started to like today,True,Test,today,46,51
<S_XG>,I know that Daniel spotted Christopher and started to like today,False,Test,today,59,64
<S_FX>,I know who Daniel spotted and started to like Matthew today,False,Test,Matthew,46,53
<S_XX>,I know that Daniel spotted Christopher and started to like Matthew today,True,Test,Matthew,59,66
<S_FG>,I know who Daniel spotted and started to like yesterday,True,Test,yesterday,46,55
<S_XG>,I know that Daniel spotted Christopher and started to like yesterday,False,Test,yesterday,59,68
<S_FX>,I know who Daniel spotted and started to like Matthew yesterday,False,Test,Matthew,46,53
<S_XX>,I know that Daniel spotted Christopher and started to like Matthew yesterday,True,Test,Matthew,59,66
<S_FG>,I know who Daniel spotted and started to like recently,True,Test,recently,46,54
<S_XG>,I know that Daniel spotted Christopher and started to like recently,False,Test,recently,59,67
<S_FX>,I know who Daniel spotted and started to like Matthew recently,False,Test,Matthew,46,53
<S_XX>,I know that Daniel spotted Christopher and started to like Matthew recently,True,Test,Matthew,59,66
<S_FG>,I know who Daniel spotted and started to like lately,True,No Set,lately,46,52
<S_XG>,I know that Daniel spotted Christopher and started to like lately,False,No Set,lately,59,65
<S_FX>,I know who Daniel spotted and started to like Matthew lately,False,No Set,Matthew,46,53
<S_XX>,I know that Daniel spotted Christopher and started to like Matthew lately,True,No Set,Matthew,59,66
<S_FG>,I know who Daniel spotted and fell in love with today,True,No Set,today,48,53
<S_XG>,I know that Daniel spotted Christopher and fell in love with today,False,No Set,today,61,66
<S_FX>,I know who Daniel spotted and fell in love with Matthew today,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel spotted Christopher and fell in love with Matthew today,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel spotted and fell in love with yesterday,True,No Set,yesterday,48,57
<S_XG>,I know that Daniel spotted Christopher and fell in love with yesterday,False,No Set,yesterday,61,70
<S_FX>,I know who Daniel spotted and fell in love with Matthew yesterday,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel spotted Christopher and fell in love with Matthew yesterday,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel spotted and fell in love with recently,True,No Set,recently,48,56
<S_XG>,I know that Daniel spotted Christopher and fell in love with recently,False,No Set,recently,61,69
<S_FX>,I know who Daniel spotted and fell in love with Matthew recently,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel spotted Christopher and fell in love with Matthew recently,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel spotted and fell in love with lately,True,No Set,lately,48,54
<S_XG>,I know that Daniel spotted Christopher and fell in love with lately,False,No Set,lately,61,67
<S_FX>,I know who Daniel spotted and fell in love with Matthew lately,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel spotted Christopher and fell in love with Matthew lately,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel noticed and helped today,True,Test,today,37,42
<S_XG>,I know that Daniel noticed Christopher and helped today,False,Test,today,50,55
<S_FX>,I know who Daniel noticed and helped Matthew today,False,Test,Matthew,37,44
<S_XX>,I know that Daniel noticed Christopher and helped Matthew today,True,Test,Matthew,50,57
<S_FG>,I know who Daniel noticed and helped yesterday,True,Test,yesterday,37,46
<S_XG>,I know that Daniel noticed Christopher and helped yesterday,False,Test,yesterday,50,59
<S_FX>,I know who Daniel noticed and helped Matthew yesterday,False,Test,Matthew,37,44
<S_XX>,I know that Daniel noticed Christopher and helped Matthew yesterday,True,Test,Matthew,50,57
<S_FG>,I know who Daniel noticed and helped recently,True,Test,recently,37,45
<S_XG>,I know that Daniel noticed Christopher and helped recently,False,Test,recently,50,58
<S_FX>,I know who Daniel noticed and helped Matthew recently,False,Test,Matthew,37,44
<S_XX>,I know that Daniel noticed Christopher and helped Matthew recently,True,Test,Matthew,50,57
<S_FG>,I know who Daniel noticed and helped lately,True,No Set,lately,37,43
<S_XG>,I know that Daniel noticed Christopher and helped lately,False,No Set,lately,50,56
<S_FX>,I know who Daniel noticed and helped Matthew lately,False,No Set,Matthew,37,44
<S_XX>,I know that Daniel noticed Christopher and helped Matthew lately,True,No Set,Matthew,50,57
<S_FG>,I know who Daniel noticed and played with today,True,Test,today,42,47
<S_XG>,I know that Daniel noticed Christopher and played with today,False,Test,today,55,60
<S_FX>,I know who Daniel noticed and played with Matthew today,False,Test,Matthew,42,49
<S_XX>,I know that Daniel noticed Christopher and played with Matthew today,True,Test,Matthew,55,62
<S_FG>,I know who Daniel noticed and played with yesterday,True,Test,yesterday,42,51
<S_XG>,I know that Daniel noticed Christopher and played with yesterday,False,Test,yesterday,55,64
<S_FX>,I know who Daniel noticed and played with Matthew yesterday,False,Test,Matthew,42,49
<S_XX>,I know that Daniel noticed Christopher and played with Matthew yesterday,True,Test,Matthew,55,62
<S_FG>,I know who Daniel noticed and played with recently,True,Test,recently,42,50
<S_XG>,I know that Daniel noticed Christopher and played with recently,False,Test,recently,55,63
<S_FX>,I know who Daniel noticed and played with Matthew recently,False,Test,Matthew,42,49
<S_XX>,I know that Daniel noticed Christopher and played with Matthew recently,True,Test,Matthew,55,62
<S_FG>,I know who Daniel noticed and played with lately,True,No Set,lately,42,48
<S_XG>,I know that Daniel noticed Christopher and played with lately,False,No Set,lately,55,61
<S_FX>,I know who Daniel noticed and played with Matthew lately,False,No Set,Matthew,42,49
<S_XX>,I know that Daniel noticed Christopher and played with Matthew lately,True,No Set,Matthew,55,62
<S_FG>,I know who Daniel noticed and started to like today,True,Test,today,46,51
<S_XG>,I know that Daniel noticed Christopher and started to like today,False,Test,today,59,64
<S_FX>,I know who Daniel noticed and started to like Matthew today,False,Test,Matthew,46,53
<S_XX>,I know that Daniel noticed Christopher and started to like Matthew today,True,Test,Matthew,59,66
<S_FG>,I know who Daniel noticed and started to like yesterday,True,Test,yesterday,46,55
<S_XG>,I know that Daniel noticed Christopher and started to like yesterday,False,Test,yesterday,59,68
<S_FX>,I know who Daniel noticed and started to like Matthew yesterday,False,Test,Matthew,46,53
<S_XX>,I know that Daniel noticed Christopher and started to like Matthew yesterday,True,Test,Matthew,59,66
<S_FG>,I know who Daniel noticed and started to like recently,True,Test,recently,46,54
<S_XG>,I know that Daniel noticed Christopher and started to like recently,False,Test,recently,59,67
<S_FX>,I know who Daniel noticed and started to like Matthew recently,False,Test,Matthew,46,53
<S_XX>,I know that Daniel noticed Christopher and started to like Matthew recently,True,Test,Matthew,59,66
<S_FG>,I know who Daniel noticed and started to like lately,True,No Set,lately,46,52
<S_XG>,I know that Daniel noticed Christopher and started to like lately,False,No Set,lately,59,65
<S_FX>,I know who Daniel noticed and started to like Matthew lately,False,No Set,Matthew,46,53
<S_XX>,I know that Daniel noticed Christopher and started to like Matthew lately,True,No Set,Matthew,59,66
<S_FG>,I know who Daniel noticed and fell in love with today,True,No Set,today,48,53
<S_XG>,I know that Daniel noticed Christopher and fell in love with today,False,No Set,today,61,66
<S_FX>,I know who Daniel noticed and fell in love with Matthew today,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel noticed Christopher and fell in love with Matthew today,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel noticed and fell in love with yesterday,True,No Set,yesterday,48,57
<S_XG>,I know that Daniel noticed Christopher and fell in love with yesterday,False,No Set,yesterday,61,70
<S_FX>,I know who Daniel noticed and fell in love with Matthew yesterday,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel noticed Christopher and fell in love with Matthew yesterday,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel noticed and fell in love with recently,True,No Set,recently,48,56
<S_XG>,I know that Daniel noticed Christopher and fell in love with recently,False,No Set,recently,61,69
<S_FX>,I know who Daniel noticed and fell in love with Matthew recently,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel noticed Christopher and fell in love with Matthew recently,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel noticed and fell in love with lately,True,No Set,lately,48,54
<S_XG>,I know that Daniel noticed Christopher and fell in love with lately,False,No Set,lately,61,67
<S_FX>,I know who Daniel noticed and fell in love with Matthew lately,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel noticed Christopher and fell in love with Matthew lately,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel looked at and helped today,True,No Set,today,39,44
<S_XG>,I know that Daniel looked at Christopher and helped today,False,No Set,today,52,57
<S_FX>,I know who Daniel looked at and helped Matthew today,False,No Set,Matthew,39,46
<S_XX>,I know that Daniel looked at Christopher and helped Matthew today,True,No Set,Matthew,52,59
<S_FG>,I know who Daniel looked at and helped yesterday,True,No Set,yesterday,39,48
<S_XG>,I know that Daniel looked at Christopher and helped yesterday,False,No Set,yesterday,52,61
<S_FX>,I know who Daniel looked at and helped Matthew yesterday,False,No Set,Matthew,39,46
<S_XX>,I know that Daniel looked at Christopher and helped Matthew yesterday,True,No Set,Matthew,52,59
<S_FG>,I know who Daniel looked at and helped recently,True,No Set,recently,39,47
<S_XG>,I know that Daniel looked at Christopher and helped recently,False,No Set,recently,52,60
<S_FX>,I know who Daniel looked at and helped Matthew recently,False,No Set,Matthew,39,46
<S_XX>,I know that Daniel looked at Christopher and helped Matthew recently,True,No Set,Matthew,52,59
<S_FG>,I know who Daniel looked at and helped lately,True,No Set,lately,39,45
<S_XG>,I know that Daniel looked at Christopher and helped lately,False,No Set,lately,52,58
<S_FX>,I know who Daniel looked at and helped Matthew lately,False,No Set,Matthew,39,46
<S_XX>,I know that Daniel looked at Christopher and helped Matthew lately,True,No Set,Matthew,52,59
<S_FG>,I know who Daniel looked at and played with today,True,No Set,today,44,49
<S_XG>,I know that Daniel looked at Christopher and played with today,False,No Set,today,57,62
<S_FX>,I know who Daniel looked at and played with Matthew today,False,No Set,Matthew,44,51
<S_XX>,I know that Daniel looked at Christopher and played with Matthew today,True,No Set,Matthew,57,64
<S_FG>,I know who Daniel looked at and played with yesterday,True,No Set,yesterday,44,53
<S_XG>,I know that Daniel looked at Christopher and played with yesterday,False,No Set,yesterday,57,66
<S_FX>,I know who Daniel looked at and played with Matthew yesterday,False,No Set,Matthew,44,51
<S_XX>,I know that Daniel looked at Christopher and played with Matthew yesterday,True,No Set,Matthew,57,64
<S_FG>,I know who Daniel looked at and played with recently,True,No Set,recently,44,52
<S_XG>,I know that Daniel looked at Christopher and played with recently,False,No Set,recently,57,65
<S_FX>,I know who Daniel looked at and played with Matthew recently,False,No Set,Matthew,44,51
<S_XX>,I know that Daniel looked at Christopher and played with Matthew recently,True,No Set,Matthew,57,64
<S_FG>,I know who Daniel looked at and played with lately,True,No Set,lately,44,50
<S_XG>,I know that Daniel looked at Christopher and played with lately,False,No Set,lately,57,63
<S_FX>,I know who Daniel looked at and played with Matthew lately,False,No Set,Matthew,44,51
<S_XX>,I know that Daniel looked at Christopher and played with Matthew lately,True,No Set,Matthew,57,64
<S_FG>,I know who Daniel looked at and started to like today,True,No Set,today,48,53
<S_XG>,I know that Daniel looked at Christopher and started to like today,False,No Set,today,61,66
<S_FX>,I know who Daniel looked at and started to like Matthew today,False,No Set,Matthew,48,55
<S_XX>,I know that Daniel looked at Christopher and started to like Matthew today,True,No Set,Matthew,61,68
<S_FG>,I know who Daniel looked at and started to like yesterday,True,No Set,yesterday,48,57
<S_XG>,I know that Daniel looked at Christopher and started to like yesterday,False,No Set,yesterday,61,70
<S_FX>,I know who Daniel looked at and started to like Matthew yesterday,False,No Set,Matthew,48,55
