group,grammatical,sentence,a condition,b condition
304,False,"these cakes, Michelle lifted her backpack that hauled the paperwork without falling",+,-
304,True,Michelle lifted her backpack that hauled the paperwork without falling,-,-
305,False,"these cakes, Michelle lifted her backpack that hauled quickly",+,+
305,False,Michelle lifted her backpack that hauled quickly,-,+
305,False,"these cakes, Michelle lifted her backpack that hauled the paperwork quickly",+,-
305,True,Michelle lifted her backpack that hauled the paperwork quickly,-,-
306,False,"these cakes, Michelle lifted her backpack that had carefully",+,+
306,False,Michelle lifted her backpack that had carefully,-,+
306,False,"these cakes, Michelle lifted her backpack that had your jacket carefully",+,-
306,True,Michelle lifted her backpack that had your jacket carefully,-,-
307,False,"these cakes, Michelle lifted her backpack that had without falling",+,+
307,False,Michelle lifted her backpack that had without falling,-,+
307,False,"these cakes, Michelle lifted her backpack that had your jacket without falling",+,-
307,True,Michelle lifted her backpack that had your jacket without falling,-,-
308,False,"these cakes, Michelle lifted her backpack that had quickly",+,+
308,False,Michelle lifted her backpack that had quickly,-,+
308,False,"these cakes, Michelle lifted her backpack that had your jacket quickly",+,-
308,True,Michelle lifted her backpack that had your jacket quickly,-,-
309,False,"these cakes, Michelle lifted her backpack that had carefully",+,+
309,False,Michelle lifted her backpack that had carefully,-,+
309,False,"these cakes, Michelle lifted her backpack that had a phone carefully",+,-
309,True,Michelle lifted her backpack that had a phone carefully,-,-
310,False,"these cakes, Michelle lifted her backpack that had without falling",+,+
310,False,Michelle lifted her backpack that had without falling,-,+
310,False,"these cakes, Michelle lifted her backpack that had a phone without falling",+,-
310,True,Michelle lifted her backpack that had a phone without falling,-,-
311,False,"these cakes, Michelle lifted her backpack that had quickly",+,+
311,False,Michelle lifted her backpack that had quickly,-,+
311,False,"these cakes, Michelle lifted her backpack that had a phone quickly",+,-
311,True,Michelle lifted her backpack that had a phone quickly,-,-
312,False,"these cakes, Michelle lifted her backpack that had carefully",+,+
312,False,Michelle lifted her backpack that had carefully,-,+
312,False,"these cakes, Michelle lifted her backpack that had the paperwork carefully",+,-
312,True,Michelle lifted her backpack that had the paperwork carefully,-,-
313,False,"these cakes, Michelle lifted her backpack that had without falling",+,+
313,False,Michelle lifted her backpack that had without falling,-,+
313,False,"these cakes, Michelle lifted her backpack that had the paperwork without falling",+,-
313,True,Michelle lifted her backpack that had the paperwork without falling,-,-
314,False,"these cakes, Michelle lifted her backpack that had quickly",+,+
314,False,Michelle lifted her backpack that had quickly,-,+
314,False,"these cakes, Michelle lifted her backpack that had the paperwork quickly",+,-
314,True,Michelle lifted her backpack that had the paperwork quickly,-,-
315,False,"these cakes, Michelle lifted her backpack that transported carefully",+,+
315,False,Michelle lifted her backpack that transported carefully,-,+
315,False,"these cakes, Michelle lifted her backpack that transported your jacket carefully",+,-
315,True,Michelle lifted her backpack that transported your jacket carefully,-,-
316,False,"these cakes, Michelle lifted her backpack that transported without falling",+,+
316,False,Michelle lifted her backpack that transported without falling,-,+
316,False,"these cakes, Michelle lifted her backpack that transported your jacket without falling",+,-
316,True,Michelle lifted her backpack that transported your jacket without falling,-,-
317,False,"these cakes, Michelle lifted her backpack that transported quickly",+,+
317,False,Michelle lifted her backpack that transported quickly,-,+
317,False,"these cakes, Michelle lifted her backpack that transported your jacket quickly",+,-
317,True,Michelle lifted her backpack that transported your jacket quickly,-,-
318,False,"these cakes, Michelle lifted her backpack that transported carefully",+,+
318,False,Michelle lifted her backpack that transported carefully,-,+
318,False,"these cakes, Michelle lifted her backpack that transported a phone carefully",+,-
318,True,Michelle lifted her backpack that transported a phone carefully,-,-
319,False,"these cakes, Michelle lifted her backpack that transported without falling",+,+
319,False,Michelle lifted her backpack that transported without falling,-,+
319,False,"these cakes, Michelle lifted her backpack that transported a phone without falling",+,-
319,True,Michelle lifted her backpack that transported a phone without falling,-,-
320,False,"these cakes, Michelle lifted her backpack that transported quickly",+,+
320,False,Michelle lifted her backpack that transported quickly,-,+
320,False,"these cakes, Michelle lifted her backpack that transported a phone quickly",+,-
320,True,Michelle lifted her backpack that transported a phone quickly,-,-
321,False,"these cakes, Michelle lifted her backpack that transported carefully",+,+
321,False,Michelle lifted her backpack that transported carefully,-,+
321,False,"these cakes, Michelle lifted her backpack that transported the paperwork carefully",+,-
321,True,Michelle lifted her backpack that transported the paperwork carefully,-,-
322,False,"these cakes, Michelle lifted her backpack that transported without falling",+,+
322,False,Michelle lifted her backpack that transported without falling,-,+
322,False,"these cakes, Michelle lifted her backpack that transported the paperwork without falling",+,-
322,True,Michelle lifted her backpack that transported the paperwork without falling,-,-
323,False,"these cakes, Michelle lifted her backpack that transported quickly",+,+
323,False,Michelle lifted her backpack that transported quickly,-,+
323,False,"these cakes, Michelle lifted her backpack that transported the paperwork quickly",+,-
323,True,Michelle lifted her backpack that transported the paperwork quickly,-,-
324,False,"these cakes, Michelle stole the box that hauled carefully",+,+
324,False,Michelle stole the box that hauled carefully,-,+
324,False,"these cakes, Michelle stole the box that hauled your jacket carefully",+,-
324,True,Michelle stole the box that hauled your jacket carefully,-,-
325,False,"these cakes, Michelle stole the box that hauled without falling",+,+
325,False,Michelle stole the box that hauled without falling,-,+
325,False,"these cakes, Michelle stole the box that hauled your jacket without falling",+,-
325,True,Michelle stole the box that hauled your jacket without falling,-,-
326,False,"these cakes, Michelle stole the box that hauled quickly",+,+
326,False,Michelle stole the box that hauled quickly,-,+
326,False,"these cakes, Michelle stole the box that hauled your jacket quickly",+,-
326,True,Michelle stole the box that hauled your jacket quickly,-,-
327,False,"these cakes, Michelle stole the box that hauled carefully",+,+
327,False,Michelle stole the box that hauled carefully,-,+
327,False,"these cakes, Michelle stole the box that hauled a phone carefully",+,-
327,True,Michelle stole the box that hauled a phone carefully,-,-
328,False,"these cakes, Michelle stole the box that hauled without falling",+,+
328,False,Michelle stole the box that hauled without falling,-,+
328,False,"these cakes, Michelle stole the box that hauled a phone without falling",+,-
328,True,Michelle stole the box that hauled a phone without falling,-,-
329,False,"these cakes, Michelle stole the box that hauled quickly",+,+
329,False,Michelle stole the box that hauled quickly,-,+
329,False,"these cakes, Michelle stole the box that hauled a phone quickly",+,-
329,True,Michelle stole the box that hauled a phone quickly,-,-
330,False,"these cakes, Michelle stole the box that hauled carefully",+,+
330,False,Michelle stole the box that hauled carefully,-,+
330,False,"these cakes, Michelle stole the box that hauled the paperwork carefully",+,-
330,True,Michelle stole the box that hauled the paperwork carefully,-,-
331,False,"these cakes, Michelle stole the box that hauled without falling",+,+
331,False,Michelle stole the box that hauled without falling,-,+
331,False,"these cakes, Michelle stole the box that hauled the paperwork without falling",+,-
331,True,Michelle stole the box that hauled the paperwork without falling,-,-
