group,grammatical,sentence,a condition,b condition
1023,False,It is these cakes that Susan lifted this truck that transported carefully,+,+
1023,False,It is annoying that Susan lifted this truck that transported carefully,-,+
1023,False,It is these cakes that Susan lifted this truck that transported the paperwork carefully,+,-
1023,True,It is annoying that Susan lifted this truck that transported the paperwork carefully,-,-
1024,False,It is these cakes that Susan lifted this truck that transported without falling,+,+
1024,False,It is annoying that Susan lifted this truck that transported without falling,-,+
1024,False,It is these cakes that Susan lifted this truck that transported the paperwork without falling,+,-
1024,True,It is annoying that Susan lifted this truck that transported the paperwork without falling,-,-
1025,False,It is these cakes that Susan lifted this truck that transported quickly,+,+
1025,False,It is annoying that Susan lifted this truck that transported quickly,-,+
1025,False,It is these cakes that Susan lifted this truck that transported the paperwork quickly,+,-
1025,True,It is annoying that Susan lifted this truck that transported the paperwork quickly,-,-
1026,False,It is these cakes that Susan lifted her backpack that hauled carefully,+,+
1026,False,It is annoying that Susan lifted her backpack that hauled carefully,-,+
1026,False,It is these cakes that Susan lifted her backpack that hauled your jacket carefully,+,-
1026,True,It is annoying that Susan lifted her backpack that hauled your jacket carefully,-,-
1027,False,It is these cakes that Susan lifted her backpack that hauled without falling,+,+
1027,False,It is annoying that Susan lifted her backpack that hauled without falling,-,+
1027,False,It is these cakes that Susan lifted her backpack that hauled your jacket without falling,+,-
1027,True,It is annoying that Susan lifted her backpack that hauled your jacket without falling,-,-
1028,False,It is these cakes that Susan lifted her backpack that hauled quickly,+,+
1028,False,It is annoying that Susan lifted her backpack that hauled quickly,-,+
1028,False,It is these cakes that Susan lifted her backpack that hauled your jacket quickly,+,-
1028,True,It is annoying that Susan lifted her backpack that hauled your jacket quickly,-,-
1029,False,It is these cakes that Susan lifted her backpack that hauled carefully,+,+
1029,False,It is annoying that Susan lifted her backpack that hauled carefully,-,+
1029,False,It is these cakes that Susan lifted her backpack that hauled a phone carefully,+,-
1029,True,It is annoying that Susan lifted her backpack that hauled a phone carefully,-,-
1030,False,It is these cakes that Susan lifted her backpack that hauled without falling,+,+
1030,False,It is annoying that Susan lifted her backpack that hauled without falling,-,+
1030,False,It is these cakes that Susan lifted her backpack that hauled a phone without falling,+,-
1030,True,It is annoying that Susan lifted her backpack that hauled a phone without falling,-,-
1031,False,It is these cakes that Susan lifted her backpack that hauled quickly,+,+
1031,False,It is annoying that Susan lifted her backpack that hauled quickly,-,+
1031,False,It is these cakes that Susan lifted her backpack that hauled a phone quickly,+,-
1031,True,It is annoying that Susan lifted her backpack that hauled a phone quickly,-,-
1032,False,It is these cakes that Susan lifted her backpack that hauled carefully,+,+
1032,False,It is annoying that Susan lifted her backpack that hauled carefully,-,+
1032,False,It is these cakes that Susan lifted her backpack that hauled the paperwork carefully,+,-
1032,True,It is annoying that Susan lifted her backpack that hauled the paperwork carefully,-,-
1033,False,It is these cakes that Susan lifted her backpack that hauled without falling,+,+
1033,False,It is annoying that Susan lifted her backpack that hauled without falling,-,+
1033,False,It is these cakes that Susan lifted her backpack that hauled the paperwork without falling,+,-
1033,True,It is annoying that Susan lifted her backpack that hauled the paperwork without falling,-,-
1034,False,It is these cakes that Susan lifted her backpack that hauled quickly,+,+
1034,False,It is annoying that Susan lifted her backpack that hauled quickly,-,+
1034,False,It is these cakes that Susan lifted her backpack that hauled the paperwork quickly,+,-
1034,True,It is annoying that Susan lifted her backpack that hauled the paperwork quickly,-,-
1035,False,It is these cakes that Susan lifted her backpack that had carefully,+,+
1035,False,It is annoying that Susan lifted her backpack that had carefully,-,+
1035,False,It is these cakes that Susan lifted her backpack that had your jacket carefully,+,-
1035,True,It is annoying that Susan lifted her backpack that had your jacket carefully,-,-
1036,False,It is these cakes that Susan lifted her backpack that had without falling,+,+
1036,False,It is annoying that Susan lifted her backpack that had without falling,-,+
1036,False,It is these cakes that Susan lifted her backpack that had your jacket without falling,+,-
1036,True,It is annoying that Susan lifted her backpack that had your jacket without falling,-,-
1037,False,It is these cakes that Susan lifted her backpack that had quickly,+,+
1037,False,It is annoying that Susan lifted her backpack that had quickly,-,+
1037,False,It is these cakes that Susan lifted her backpack that had your jacket quickly,+,-
1037,True,It is annoying that Susan lifted her backpack that had your jacket quickly,-,-
1038,False,It is these cakes that Susan lifted her backpack that had carefully,+,+
1038,False,It is annoying that Susan lifted her backpack that had carefully,-,+
1038,False,It is these cakes that Susan lifted her backpack that had a phone carefully,+,-
1038,True,It is annoying that Susan lifted her backpack that had a phone carefully,-,-
1039,False,It is these cakes that Susan lifted her backpack that had without falling,+,+
1039,False,It is annoying that Susan lifted her backpack that had without falling,-,+
1039,False,It is these cakes that Susan lifted her backpack that had a phone without falling,+,-
1039,True,It is annoying that Susan lifted her backpack that had a phone without falling,-,-
1040,False,It is these cakes that Susan lifted her backpack that had quickly,+,+
1040,False,It is annoying that Susan lifted her backpack that had quickly,-,+
1040,False,It is these cakes that Susan lifted her backpack that had a phone quickly,+,-
